age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
36,private,3,civ_spouse,machine_op_inspct,husband,white,male,7298,0,40,mexico,1
63,private,6,widowed,machine_op_inspct,not_in_family,white,female,0,0,20,united_states,0
46,private,11,divorced,craft_repair,unmarried,white,male,0,0,40,united_states,0
33,private,11,civ_spouse,prof_specialty,wife,white,female,7688,0,40,united_states,1
35,private,10,never_married,sales,not_in_family,white,male,0,0,50,united_states,0
32,private,3,spouse_absent,craft_repair,other_relative,white,male,0,0,40,el_salvador,0
37,private,9,never_married,farming_fishing,not_in_family,white,male,0,0,45,united_states,0
31,private,4,never_married,machine_op_inspct,not_in_family,other,female,0,0,40,mexico,0
33,private,13,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
35,private,7,divorced,machine_op_inspct,unmarried,white,female,0,0,40,united_states,0
58,self_emp_inc,10,civ_spouse,transport_moving,wife,white,female,0,0,40,united_states,1
56,self_emp_not_inc,14,civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,1
29,private,12,never_married,sales,not_in_family,white,male,0,0,40,united_states,0
21,private,11,never_married,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
47,private,10,civ_spouse,tech_support,husband,white,male,0,0,60,united_states,0
21,private,9,never_married,craft_repair,own_child,white,male,0,0,40,united_states,0
62,private,13,civ_spouse,sales,husband,white,male,0,0,20,united_states,1
35,state_gov,13,civ_spouse,exec_managerial,wife,white,female,0,0,35,united_states,1
64,state_gov,10,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
34,private,12,divorced,exec_managerial,not_in_family,white,female,0,0,45,united_states,0
40,self_emp_not_inc,11,civ_spouse,sales,husband,white,male,0,0,72,united_states,1
59,private,9,divorced,sales,unmarried,white,female,0,1762,30,united_states,0
28,local_gov,12,never_married,craft_repair,own_child,white,male,0,0,5,united_states,0
46,private,9,separated,other_service,not_in_family,black,female,0,0,45,jamaica,0
23,private,10,never_married,adm_clerical,own_child,black,female,0,0,24,united_states,0
17,private,7,never_married,other_service,own_child,black,male,0,0,16,haiti,0
67,private,9,civ_spouse,sales,husband,white,male,0,0,40,canada,1
17,private,7,never_married,prof_specialty,own_child,white,female,0,0,15,united_states,0
61,private,13,civ_spouse,prof_specialty,husband,white,male,0,0,44,united_states,1
33,private,13,civ_spouse,exec_managerial,wife,white,female,0,1977,38,united_states,1
34,private,10,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
32,private,8,never_married,farming_fishing,own_child,asian_pac_islander,male,0,0,40,philippines,0
22,private,11,never_married,exec_managerial,own_child,white,male,0,0,40,united_states,0
47,private,9,divorced,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
36,private,9,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
23,private,9,separated,craft_repair,own_child,white,male,0,0,53,united_states,0
20,private,8,never_married,adm_clerical,own_child,white,female,0,0,20,united_states,0
39,private,10,civ_spouse,sales,husband,white,male,2829,0,65,united_states,0
59,self_emp_inc,14,civ_spouse,exec_managerial,husband,white,male,15024,0,80,united_states,1
20,private,10,never_married,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
29,state_gov,10,never_married,other_service,unmarried,white,female,0,0,40,united_states,0
24,private,14,never_married,prof_specialty,not_in_family,white,female,0,0,40,united_states,0
39,private,14,never_married,other_service,unmarried,white,female,0,0,35,united_states,0
35,private,9,civ_spouse,transport_moving,husband,white,male,0,0,65,united_states,0
60,private,10,civ_spouse,craft_repair,husband,other,male,0,0,32,united_states,1
33,federal_gov,14,civ_spouse,transport_moving,husband,black,male,0,0,40,nicaragua,0
58,private,6,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
48,private,9,civ_spouse,tech_support,husband,black,male,0,0,48,united_states,0
38,state_gov,13,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
45,private,9,civ_spouse,sales,husband,white,male,0,0,60,united_states,0
23,private,5,never_married,handlers_cleaners,other_relative,white,male,0,0,39,mexico,0
72,self_emp_inc,10,civ_spouse,exec_managerial,husband,white,male,0,0,25,united_states,1
49,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,1
24,private,11,civ_spouse,machine_op_inspct,husband,white,male,0,0,45,united_states,0
51,private,10,civ_spouse,sales,husband,white,male,0,0,48,united_states,0
50,private,14,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
33,private,11,divorced,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
47,self_emp_not_inc,13,divorced,exec_managerial,not_in_family,white,female,0,0,5,united_states,0
50,private,12,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
30,private,9,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
22,private,13,never_married,exec_managerial,own_child,white,female,0,0,7,united_states,0
45,private,14,civ_spouse,exec_managerial,husband,white,male,15024,0,60,united_states,1
49,private,13,civ_spouse,sales,husband,white,male,0,0,60,united_states,0
24,private,9,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
41,local_gov,12,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,0
46,private,7,separated,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
43,private,13,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
35,private,10,divorced,prof_specialty,unmarried,white,female,7443,0,40,united_states,0
22,private,13,never_married,exec_managerial,own_child,white,female,0,0,7,united_states,0
52,state_gov,11,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
43,private,9,divorced,craft_repair,other_relative,white,male,0,0,40,united_states,0
27,state_gov,13,never_married,prof_specialty,not_in_family,black,female,0,0,60,united_states,0
24,private,13,never_married,adm_clerical,own_child,white,male,2202,0,30,united_states,0
22,private,6,civ_spouse,machine_op_inspct,wife,white,female,0,0,40,united_states,0
37,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,0
21,private,13,never_married,other_service,other_relative,white,male,0,0,20,united_states,0
25,private,10,never_married,exec_managerial,own_child,white,male,0,0,75,united_states,0
43,local_gov,13,divorced,prof_specialty,unmarried,white,female,0,625,40,united_states,0
27,private,11,civ_spouse,craft_repair,husband,white,male,0,0,48,united_states,0
20,private,10,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,0
45,private,10,divorced,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
54,self_emp_not_inc,13,civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,1
40,private,3,civ_spouse,other_service,husband,other,male,4064,0,40,mexico,0
33,self_emp_inc,16,civ_spouse,prof_specialty,husband,white,male,0,0,40,cuba,1
17,local_gov,7,never_married,prof_specialty,own_child,black,male,0,0,15,united_states,0
39,private,9,civ_spouse,craft_repair,husband,white,male,0,1887,65,united_states,1
35,self_emp_inc,10,civ_spouse,sales,husband,white,male,0,1740,40,united_states,0
47,private,12,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
28,private,9,divorced,protective_serv,not_in_family,white,male,0,0,40,united_states,0
47,state_gov,10,civ_spouse,adm_clerical,wife,white,female,0,0,30,united_states,0
46,private,10,civ_spouse,transport_moving,husband,white,male,0,0,45,united_states,1
20,private,10,never_married,sales,own_child,white,female,0,0,20,united_states,0
29,private,9,divorced,craft_repair,not_in_family,white,female,0,0,50,united_states,0
33,federal_gov,10,never_married,adm_clerical,own_child,asian_pac_islander,female,0,0,40,united_states,0
29,self_emp_not_inc,9,civ_spouse,farming_fishing,husband,white,male,0,0,70,united_states,0
18,private,9,never_married,sales,own_child,white,female,0,0,40,united_states,0
39,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,0
31,federal_gov,9,never_married,machine_op_inspct,unmarried,white,female,0,0,40,united_states,0
48,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
47,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,1
43,private,10,civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,1
25,private,12,never_married,other_service,own_child,white,male,0,0,43,united_states,0
22,private,6,never_married,craft_repair,own_child,white,male,0,0,15,united_states,0
17,private,7,never_married,priv_house_serv,own_child,white,female,0,0,12,united_states,0
47,private,10,civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,1
28,private,9,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
32,private,9,civ_spouse,transport_moving,husband,white,male,0,0,20,united_states,1
46,state_gov,9,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
28,state_gov,12,never_married,adm_clerical,own_child,white,female,0,0,40,mexico,0
23,private,5,never_married,other_service,unmarried,black,female,0,0,30,united_states,0
67,private,9,divorced,priv_house_serv,unmarried,black,female,1848,0,99,united_states,0
35,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
55,private,9,divorced,prof_specialty,unmarried,black,female,0,0,40,united_states,0
28,private,9,never_married,adm_clerical,other_relative,white,female,0,0,38,united_states,0
41,local_gov,10,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
28,state_gov,10,never_married,adm_clerical,not_in_family,white,female,0,0,50,united_states,0
41,private,9,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
52,private,13,civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
34,private,10,civ_spouse,sales,husband,white,male,0,0,55,united_states,1
38,private,5,civ_spouse,other_service,wife,black,female,0,0,24,haiti,0
19,private,10,never_married,sales,own_child,asian_pac_islander,female,0,0,18,philippines,0
21,private,9,never_married,farming_fishing,own_child,white,male,0,0,20,united_states,0
25,private,12,civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,0
42,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
53,self_emp_inc,16,civ_spouse,sales,husband,asian_pac_islander,male,0,0,40,india,1
56,private,9,civ_spouse,other_service,wife,white,female,0,0,10,united_states,0
23,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
36,private,13,civ_spouse,prof_specialty,husband,white,male,0,0,42,united_states,0
28,private,9,never_married,transport_moving,not_in_family,white,male,0,0,45,united_states,0
38,local_gov,14,never_married,prof_specialty,not_in_family,white,female,0,1669,55,united_states,0
22,private,13,never_married,other_service,own_child,white,male,0,0,35,united_states,0
21,private,13,never_married,other_service,own_child,white,female,0,0,20,united_states,0
39,private,9,civ_spouse,craft_repair,husband,black,male,0,0,40,united_states,0
28,private,9,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
40,local_gov,10,never_married,adm_clerical,unmarried,amer_indian_eskimo,female,2977,0,35,united_states,0
50,private,10,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
36,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
44,self_emp_not_inc,9,never_married,craft_repair,not_in_family,white,male,14344,0,40,united_states,1
43,federal_gov,9,civ_spouse,adm_clerical,wife,black,female,0,1848,40,united_states,1
43,private,12,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
41,private,12,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
40,private,9,civ_spouse,craft_repair,wife,white,female,0,0,45,united_states,0
27,private,3,civ_spouse,craft_repair,husband,white,male,0,0,40,mexico,0
40,private,9,divorced,craft_repair,not_in_family,white,male,0,0,40,united_states,0
49,private,4,widowed,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
46,private,13,never_married,craft_repair,not_in_family,white,female,0,0,40,united_states,0
64,private,9,civ_spouse,handlers_cleaners,husband,white,male,0,0,18,united_states,0
37,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
26,private,7,never_married,farming_fishing,not_in_family,white,male,0,0,50,united_states,0
45,private,9,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
39,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,0
36,private,3,never_married,other_service,not_in_family,asian_pac_islander,male,0,0,40,china,0
25,private,13,never_married,sales,not_in_family,white,male,0,1590,44,united_states,0
39,private,14,civ_spouse,prof_specialty,husband,white,male,0,1848,50,united_states,1
48,private,9,divorced,exec_managerial,unmarried,asian_pac_islander,female,0,0,40,united_states,0
24,private,9,divorced,handlers_cleaners,not_in_family,white,male,0,0,30,united_states,0
51,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
25,private,9,civ_spouse,adm_clerical,husband,black,male,3137,0,40,united_states,0
50,private,11,civ_spouse,transport_moving,husband,white,male,3103,0,55,united_states,1
52,federal_gov,13,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,1
51,self_emp_inc,13,separated,sales,unmarried,white,male,0,2824,40,united_states,1
53,federal_gov,9,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
45,private,9,separated,adm_clerical,unmarried,white,female,0,0,38,united_states,0
32,private,9,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
51,private,9,divorced,sales,unmarried,white,female,0,0,45,united_states,0
31,private,9,divorced,other_service,not_in_family,white,female,0,0,25,united_states,0
44,private,14,civ_spouse,sales,husband,white,male,0,0,44,united_states,1
32,self_emp_not_inc,9,never_married,other_service,not_in_family,white,female,0,0,60,united_states,0
48,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,1
48,local_gov,14,civ_spouse,prof_specialty,husband,white,male,7688,0,50,united_states,1
37,self_emp_not_inc,7,never_married,farming_fishing,own_child,white,male,0,0,37,united_states,0
24,private,9,never_married,craft_repair,unmarried,white,male,0,0,40,united_states,0
30,private,10,civ_spouse,machine_op_inspct,husband,white,male,0,0,48,united_states,0
35,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
46,self_emp_inc,11,divorced,exec_managerial,not_in_family,white,female,8614,0,70,united_states,1
44,private,10,civ_spouse,craft_repair,husband,white,male,7298,0,40,united_states,1
